match_id,home_team,away_team,home_goals,away_goals,result,home_player1,home_player2,home_player3,home_player4,home_player5,home_player6,home_player7,home_player8,home_player9,home_player10,home_player11,home_player12,home_player13,home_player14,away_player1,away_player2,away_player3,away_player4,away_player5,away_player6,away_player7,away_player8,away_player9,away_player10,away_player11,away_player12,away_player13,away_player14
22393,Brighton and Hove Albion,Newcastle United,1,0,1, Mat Ryan , Shane Duffy , Lewis Dunk , Bruno , Markus Suttner , Davy Propper , Anthony Knockaert , Solly March , Dale Stephens , Pascal Gross , Tomer Hemed , Jamie Murphy ,,, Robert Elliot , Jamaal Lascelles , Ciaran Clark , Chancel Mbemba , DeAndre Yedlin , Matt Ritchie , Isaac Hayden , Christian Atsu , Ayoze Perez , Mikel Merino , Joselu , Jesus Gamez , Jonjo Shelvey , Dwight Gayle 
22394,Burnley,Huddersfield Town,0,0,0, Nick Pope , Matthew Lowton , Ben Mee , Stephen Ward , James Tarkowski , Steven Defour , Robbie Brady , Jeff Hendrick , Jack Cork , Scott Arfield , Chris Wood , Johann Gudmundsson , Ashley Barnes ,, Jonas Lossl , Chris Lowe , Zanka , Tommy Smith , Christopher Schindler , Aaron Mooy , Tom Ince , Jonathan Hogg , Abdelhamid Sabiri , Elias Kachunga , Laurent Depoitre , Florent Hadergjonaj , Rajiv van La Parra , Philip Billing 
22395,Everton,AFC Bournemouth,2,1,1, Jordan Pickford , Ashley Williams , Leighton Baines , Cuco Martina , Mason Holgate , Davy Klaassen , Morgan Schneiderlin , Idrissa Gueye , Wayne Rooney , Gylfi Sigurdsson , Dominic Calvert-Lewin , Jonjoe Kenny , Tom Davies , Oumar Niasse , Asmir Begovic , Simon Francis , Nathan Ake , Adam Smith , Charlie Daniels , Dan Gosling , Junior Stanislas , Andrew Surman , Jordon Ibe , Joshua King , Jermain Defoe , Steve Cook , Lys Mousset , Benik Afobe 
22396,Leicester City,Liverpool,2,3,-1, Kasper Schmeichel , Ben Chilwell , Harry Maguire , Danny Simpson , Wes Morgan , Andy King , Marc Albrighton , Wilfred Ndidi , Riyad Mahrez , Shinji Okazaki , Jamie Vardy , Demarai Gray , Islam Slimani , Kelechi Iheanacho , Simon Mignolet , Joseph Gomez , Alberto Moreno , Dejan Lovren , Joel Matip , Georginio Wijnaldum , Jordan Henderson , Emre Can , Mohamed Salah , Roberto Firmino , Coutinho , James Milner , Alex Oxlade-Chamberlain , Daniel Sturridge 
22397,Manchester City,Crystal Palace,5,0,1, Ederson , Benjamin Mendy , John Stones , Nicolas Otamendi , Kyle Walker , Kevin De Bruyne , David Silva , Fernandinho , Raheem Sterling , Sergio Aguero , Leroy Sane , Danilo , Bernardo Silva , Fabian Delph , Wayne Hennessey , Timothy Fosu-Mensah , Mamadou Sakho , Patrick van Aanholt , Scott Dann , Ruben Loftus-Cheek , Yohan Cabaye , Jeffrey Schlupp , Andros Townsend , Luka Milivojevic , Christian Benteke , Bakary Sako , Jason Puncheon ,
22398,Southampton,Manchester United,0,1,-1, Fraser Forster , Maya Yoshida , Wesley Hoedt , Cedric Soares , Ryan Bertrand , Mario Lemina , Dusan Tadic , Nathan Redmond , Steven Davis , Oriol Romeu , Shane Long , James Ward-Prowse , Charlie Austin , Manolo Gabbiadini , David de Gea , Eric Bailly , Ashley Young , Phil Jones , Antonio Valencia , Juan Mata , Marcus Rashford  , Nemanja Matic , Henrikh Mkhitaryan , Marouane Fellaini , Romelu Lukaku , Daley Blind  , Chris Smalling , Ander Herrera 
22399,Stoke City,Chelsea,0,4,-1, Jack Butland , Glen Johnson , Erik Pieters , Bruno Martins Indi , Darren Fletcher , Mame Biram Diouf , Joe Allen , Ramadan Sobhi , Jese , Xherdan Shaqiri , Eric Maxim Choupo-Moting , Ibrahim Afellay , Peter Crouch ,, Thibaut Courtois , Antonio Rudiger , Andreas Christensen , Cesar Azpilicueta , Marcos Alonso , NGolo Kante , Victor Moses , Tiemoue Bakayoko , Pedro , Willian , Alvaro Morata , Gary Cahill , Eden Hazard , Cesc Fabregas 
22400,Swansea City,Watford,1,2,-1, Lukasz Fabianski , Mike van der Hoorn , Alfie Mawson , Federico Fernandez , Leroy Fer , Kyle Naughton , Sam Clucas , Martin Olsson , Tom Carroll , Jordan Ayew , Wilfried Bony , Renato Sanches , Roque Mesa , Tammy Abraham , Heurelho Gomes , Jose Holebas , Adrian Mariappa , Christian Kabasele , Kiko Femenia , Andre Carrillo , Richarlison , Abdoulaye Doucoure , Etienne Capoue , Tom Cleverley , Andre Gray , Molla Wague , Roberto Pereyra , Troy Deeney 
22401,West Ham United,Tottenham Hotspur,2,3,-1, Joe Hart , Jose Fonte , Angelo Ogbonna , Winston Reid , Cheikhou Kouyate , Mark Noble , Pablo Zabaleta , Aaron Cresswell , Marko Arnautovic , Chicharito , Michail Antonio , Arthur Masuaku , Andre Ayew , Andy Carroll , Hugo Lloris , Davinson Sanchez , Toby Alderweireld , Jan Vertonghen , Ben Davies , Eric Dier , Serge Aurier , Christian Eriksen , Moussa Sissoko , Harry Kane , Dele Alli , Kieran Trippier , Harry Winks , Fernando Llorente 
22402,Arsenal,Brighton and Hove Albion,2,0,1, Petr Cech , Rob Holding , Nacho Monreal , Shkodran Mustafi , Granit Xhaka , Aaron Ramsey , Sead Kolasinac , Hector Bellerin , Alex Iwobi , Alexis Sanchez , Alexandre Lacazette , Mohamed Elneny , Theo Walcott , Olivier Giroud , Mat Ryan , Gaetan Bong , Shane Duffy , Lewis Dunk , Bruno , Jose Izquierdo , Pascal Gross , Dale Stephens , Solly March , Davy Propper , Isaiah Brown , Ezequiel Schelotto , Anthony Knockaert , Glenn Murray 
22403,AFC Bournemouth,Leicester City,0,0,0, Asmir Begovic , Simon Francis , Nathan Ake , Adam Smith , Charlie Daniels , Andrew Surman , Marc Pugh , Lewis Cook , Junior Stanislas , Jermain Defoe , Joshua King , Jordon Ibe , Ryan Fraser , Benik Afobe , Kasper Schmeichel , Harry Maguire , Wes Morgan , Danny Simpson , Christian Fuchs , Marc Albrighton , Wilfred Ndidi , Demarai Gray , Andy King , Shinji Okazaki , Jamie Vardy , Riyad Mahrez , Vicente Iborra , Kelechi Iheanacho 
22404,Chelsea,Manchester City,0,1,-1, Thibaut Courtois , Antonio Rudiger , Andreas Christensen , Gary Cahill , Tiemoue Bakayoko , Cesar Azpilicueta , NGolo Kante , Marcos Alonso , Cesc Fabregas , Alvaro Morata , Eden Hazard , Willian , Michy Batshuayi , Pedro , Ederson , John Stones , Nicolas Otamendi , Fabian Delph , Kyle Walker , David Silva , Kevin De Bruyne  , Fernandinho , Gabriel Jesus , Leroy Sane , Raheem Sterling , Danilo  , Bernardo Silva , Ilkay Gundogan 
22405,Everton,Burnley,0,1,-1, Jordan Pickford , Michael Keane , Cuco Martina , Leighton Baines , Ashley Williams , Idrissa Gueye , Nikola Vlasic , Gylfi Sigurdsson , Morgan Schneiderlin , Oumar Niasse , Dominic Calvert-Lewin , Tom Davies , Sandro Ramirez , Wayne Rooney , Nick Pope , Ben Mee , James Tarkowski , Stephen Ward , Matthew Lowton , Jack Cork , Steven Defour , Robbie Brady , Scott Arfield , Jeff Hendrick , Chris Wood , Ashley Barnes ,,
22406,Huddersfield Town,Tottenham Hotspur,0,4,-1, Jonas Lossl , Tommy Smith , Zanka , Christopher Schindler , Chris Lowe , Rajiv van La Parra , Elias Kachunga , Aaron Mooy , Jonathan Hogg , Tom Ince , Laurent Depoitre , Scott Malone , Philip Billing , Dean Whitehead , Hugo Lloris , Jan Vertonghen , Toby Alderweireld , Davinson Sanchez , Harry Winks , Kieran Trippier , Ben Davies , Eric Dier , Harry Kane , Christian Eriksen , Dele Alli , Kyle Walker-Peters , Son Heung-Min , Moussa Sissoko 
22407,Manchester United,Crystal Palace,4,0,1, David de Gea , Antonio Valencia , Chris Smalling , Ashley Young , Phil Jones , Juan Mata , Henrikh Mkhitaryan , Marouane Fellaini , Marcus Rashford , Nemanja Matic , Romelu Lukaku , Jesse Lingard , Ander Herrera , Anthony Martial , Wayne Hennessey , Patrick van Aanholt , Joel Ward , Damien Delaney , Mamadou Sakho , Jason Puncheon , Luka Milivojevic , Yohan Cabaye , Bakary Sako , Jeffrey Schlupp , Andros Townsend , Jairo Riedewald , James McArthur , Freddie Ladapo 
22408,Newcastle United,Liverpool,1,1,0, Robert Elliot , Jamaal Lascelles , DeAndre Yedlin , Ciaran Clark , Javier Manquillo , Christian Atsu , Ayoze Perez  , Jonjo Shelvey , Matt Ritchie , Mikel Merino , Joselu , Isaac Hayden , Mohamed Diame  , Dwight Gayle , Simon Mignolet , Joseph Gomez , Dejan Lovren , Joel Matip , Alberto Moreno , Coutinho , Jordan Henderson , Georginio Wijnaldum , Sadio Mane , Mohamed Salah , Daniel Sturridge , Alex Oxlade-Chamberlain , Roberto Firmino , Dominic Solanke 
22409,Stoke City,Southampton,2,1,1, Jack Butland , Kurt Zouma , Geoff Cameron , Kevin Wimmer , Mame Biram Diouf  , Erik Pieters , Darren Fletcher , Joe Allen , Saido Berahino , Xherdan Shaqiri , Eric Maxim Choupo-Moting , Glen Johnson  , Ibrahim Afellay , Peter Crouch , Fraser Forster , Virgil van Dijk , Cedric Soares , Maya Yoshida , Ryan Bertrand , Dusan Tadic , Oriol Romeu , Nathan Redmond , Steven Davis , Mario Lemina , Shane Long , Sofiane Boufal , Manolo Gabbiadini , Charlie Austin 
22410,West Bromwich Albion,Watford,2,2,0, Ben Foster , Ahmed Hegazi , Craig Dawson , Kieran Gibbs , Jonny Evans , Grzegorz Krychowiak , Jay Rodriguez , Matt Phillips , Gareth Barry , Chris Brunt , Salomon Rondon , James McClean , Jake Livermore , Hal Robson-Kanu , Heurelho Gomes , Jose Holebas , Christian Kabasele , Adrian Mariappa , Kiko Femenia , Richarlison , Tom Cleverley , Etienne Capoue , Andre Carrillo , Abdoulaye Doucoure , Troy Deeney , Roberto Pereyra , Andre Gray ,
22411,West Ham United,Swansea City,1,0,1, Joe Hart , Aaron Cresswell , Winston Reid , Pablo Zabaleta , Jose Fonte , Michail Antonio , Cheikhou Kouyate , Andre Ayew , Mark Noble , Chicharito , Andy Carroll , Arthur Masuaku , Manuel Lanzini , Diafra Sakho , Lukasz Fabianski , Kyle Naughton , Federico Fernandez , Martin Olsson , Alfie Mawson , Renato Sanches , Jordan Ayew , Leon Britton , Tom Carroll , Wilfried Bony , Tammy Abraham , Roque Mesa , Sam Clucas , Leroy Fer 
22412,Brighton and Hove Albion,Everton,1,1,0, Mat Ryan , Lewis Dunk , Shane Duffy , Markus Suttner , Bruno , Anthony Knockaert , Solly March , Davy Propper , Dale Stephens , Pascal Gross , Glenn Murray , Uwe Hunemeier , Jose Izquierdo , Isaiah Brown , Jordan Pickford , Phil Jagielka , Leighton Baines , Michael Keane , Mason Holgate , Nikola Vlasic , Morgan Schneiderlin , Idrissa Gueye , Gylfi Sigurdsson , Dominic Calvert-Lewin , Wayne Rooney , Tom Davies , Kevin Mirallas , Oumar Niasse 
22413,Burnley,West Ham United,1,1,0, Nick Pope , Ben Mee , James Tarkowski , Matthew Lowton , Stephen Ward , Scott Arfield , Robbie Brady , Jack Cork , Steven Defour , Chris Wood , Jeff Hendrick , Johann Gudmundsson , Ashley Barnes , Sam Vokes , Joe Hart , Winston Reid , Aaron Cresswell , Pablo Zabaleta , Jose Fonte , Michail Antonio , Marko Arnautovic , Cheikhou Kouyate , Manuel Lanzini , Andy Carroll , Chicharito , Arthur Masuaku , Pedro Obiang , Diafra Sakho 
22414,Crystal Palace,Chelsea,2,1,1, Julian Speroni , Patrick van Aanholt , Mamadou Sakho , Scott Dann , Joel Ward , Luka Milivojevic , Yohan Cabaye , James McArthur , Jeffrey Schlupp , Andros Townsend , Wilfried Zaha , Timothy Fosu-Mensah , Jairo Riedewald , Jason Puncheon , Thibaut Courtois , Gary Cahill , David Luiz , Cesar Azpilicueta , Victor Moses , Marcos Alonso , Cesc Fabregas , Tiemoue Bakayoko , Eden Hazard , Willian , Michy Batshuayi , Davide Zappacosta , Charly Musonda , Pedro 
22415,Leicester City,West Bromwich Albion,1,1,0, Kasper Schmeichel , Harry Maguire , Danny Simpson , Christian Fuchs , Wes Morgan , Marc Albrighton , Vicente Iborra  , Wilfred Ndidi , Riyad Mahrez , Jamie Vardy , Kelechi Iheanacho , Ben Chilwell , Andy King  , Islam Slimani , Boaz Myhill , Craig Dawson , Ahmed Hegazi , Jonny Evans , Kieran Gibbs , Jake Livermore , Gareth Barry , Grzegorz Krychowiak , Nacer Chadli , Salomon Rondon , Jay Rodriguez , Gareth McAuley , James McClean ,
22416,Liverpool,Manchester United,0,0,0, Simon Mignolet , Dejan Lovren , Alberto Moreno , Joseph Gomez , Joel Matip , Jordan Henderson , Emre Can , Georginio Wijnaldum , Roberto Firmino , Coutinho , Mohamed Salah , Alex Oxlade-Chamberlain , Daniel Sturridge , Dominic Solanke , David de Gea , Matteo Darmian , Chris Smalling , Antonio Valencia , Phil Jones , Anthony Martial , Henrikh Mkhitaryan , Nemanja Matic , Ashley Young  , Ander Herrera , Romelu Lukaku , Victor Lindelof  , Jesse Lingard , Marcus Rashford 
22417,Manchester City,Stoke City,7,2,1, Ederson , Fabian Delph , Kyle Walker , Nicolas Otamendi , John Stones , Fernandinho , David Silva , Kevin De Bruyne , Raheem Sterling , Gabriel Jesus , Leroy Sane , Yaya Toure , Ilkay Gundogan , Bernardo Silva , Jack Butland , Thomas Edwards , Erik Pieters , Kevin Wimmer , Kurt Zouma , Geoff Cameron , Mame Biram Diouf , Darren Fletcher , Eric Maxim Choupo-Moting , Jese , Xherdan Shaqiri , Bruno Martins Indi , Ibrahim Afellay , Ramadan Sobhi 
22418,Southampton,Newcastle United,2,2,0, Fraser Forster , Maya Yoshida , Cedric Soares , Virgil van Dijk , Ryan Bertrand , Mario Lemina , Dusan Tadic , Oriol Romeu , Nathan Redmond , Shane Long , Manolo Gabbiadini , Sofiane Boufal , Steven Davis , Charlie Austin , Robert Elliot , Javier Manquillo , Florian Lejeune , Jamaal Lascelles , DeAndre Yedlin , Jonjo Shelvey , Isaac Hayden , Christian Atsu , Matt Ritchie , Ayoze Perez , Joselu , Mikel Merino , Jacob Murphy , Dwight Gayle 
22419,Swansea City,Huddersfield Town,2,0,1, Lukasz Fabianski , Kyle Naughton , Martin Olsson , Alfie Mawson , Federico Fernandez , Leon Britton , Leroy Fer , Tom Carroll , Luciano Narsingh , Jordan Ayew , Tammy Abraham , Sam Clucas , Nathan Dyer , Ki Sung-yueng , Jonas Lossl , Tommy Smith , Christopher Schindler , Scott Malone , Zanka , Philip Billing , Jonathan Hogg , Tom Ince , Rajiv van La Parra , Elias Kachunga , Laurent Depoitre , Chris Lowe , Aaron Mooy , Danny Williams 
22420,Tottenham Hotspur,AFC Bournemouth,1,0,1, Hugo Lloris , Toby Alderweireld , Davinson Sanchez , Jan Vertonghen , Kieran Trippier , Son Heung-Min , Eric Dier , Dele Alli  , Harry Winks , Christian Eriksen , Harry Kane , Moussa Sissoko , Georges-Kevin Nkoudou   , Fernando Llorente , Asmir Begovic , Steve Cook , Simon Francis , Nathan Ake , Junior Stanislas , Andrew Surman , Charlie Daniels , Lewis Cook , Adam Smith , Joshua King , Dan Gosling , Jordon Ibe , Lys Mousset , Jermain Defoe 
22421,Watford,Arsenal,2,1,1, Heurelho Gomes , Adrian Mariappa , Christian Kabasele , Miguel Britos , Jose Holebas , Kiko Femenia , Tom Cleverley , Abdoulaye Doucoure , Andre Gray , Roberto Pereyra , Richarlison , Andre Carrillo , Etienne Capoue , Troy Deeney , Petr Cech , Per Mertesacker , Nacho Monreal , Laurent Koscielny , Sead Kolasinac , Hector Bellerin , Granit Xhaka , Mohamed Elneny , Danny Welbeck , Alex Iwobi , Alexandre Lacazette , Rob Holding , Mesut Ozil , Olivier Giroud 
22422,Chelsea,Watford,4,2,1, Thibaut Courtois , Antonio Rudiger , Gary Cahill , David Luiz , Cesc Fabregas , Marcos Alonso , Tiemoue Bakayoko , Cesar Azpilicueta , Pedro , Alvaro Morata , Eden Hazard , Davide Zappacosta , Willian , Michy Batshuayi , Heurelho Gomes , Christian Kabasele , Adrian Mariappa , Miguel Britos , Kiko Femenia , Tom Cleverley , Abdoulaye Doucoure , Jose Holebas , Roberto Pereyra , Troy Deeney , Richarlison , Andre Carrillo , Ben Watson , Andre Gray 
22423,Everton,Arsenal,2,5,-1, Jordan Pickford , Phil Jagielka , Ashley Williams , Michael Keane , Nikola Vlasic , Jonjoe Kenny , Leighton Baines , Idrissa Gueye , Gylfi Sigurdsson , Wayne Rooney , Dominic Calvert-Lewin , Tom Davies , Ademola Lookman , Oumar Niasse , Petr Cech , Nacho Monreal , Per Mertesacker , Laurent Koscielny , Sead Kolasinac , Hector Bellerin , Granit Xhaka , Aaron Ramsey , Alexandre Lacazette , Mesut Ozil , Alexis Sanchez , Jack Wilshere , Francis Coquelin ,
22424,Huddersfield Town,Manchester United,2,1,1, Jonas Lossl , Tommy Smith , Chris Lowe , Christopher Schindler , Zanka , Tom Ince  , Elias Kachunga , Jonathan Hogg , Danny Williams , Aaron Mooy , Laurent Depoitre , Scott Malone  , Rajiv van La Parra , Steve Mounie , David de Gea , Ashley Young , Chris Smalling , Phil Jones , Antonio Valencia , Nemanja Matic , Ander Herrera , Juan Mata , Jesse Lingard , Anthony Martial , Romelu Lukaku , Victor Lindelof , Henrikh Mkhitaryan , Marcus Rashford 
22425,Manchester City,Burnley,3,0,1, Ederson , Kyle Walker , Nicolas Otamendi , Fabian Delph , John Stones , David Silva , Kevin De Bruyne , Fernandinho , Sergio Aguero , Leroy Sane , Bernardo Silva , Yaya Toure , Ilkay Gundogan , Gabriel Jesus , Nick Pope , Stephen Ward , James Tarkowski , Ben Mee , Matthew Lowton , Jack Cork , Robbie Brady , Steven Defour , Scott Arfield , Jeff Hendrick , Chris Wood , Johann Gudmundsson , Ashley Westwood , Ashley Barnes 
22426,Newcastle United,Crystal Palace,1,0,1, Robert Elliot , Javier Manquillo , Florian Lejeune , Jamaal Lascelles , DeAndre Yedlin , Jonjo Shelvey , Isaac Hayden , Christian Atsu , Ayoze Perez , Matt Ritchie , Joselu , Mikel Merino , Mohamed Diame , Aleksandar Mitrovic , Julian Speroni , Mamadou Sakho , Patrick van Aanholt , Scott Dann , Joel Ward , Yohan Cabaye , Luka Milivojevic , James McArthur , Jeffrey Schlupp , Wilfried Zaha , Andros Townsend , Ruben Loftus-Cheek , Bakary Sako ,
22427,Southampton,West Bromwich Albion,1,0,1, Fraser Forster , Maya Yoshida , Cedric Soares , Virgil van Dijk , Ryan Bertrand , Dusan Tadic , Mario Lemina , Steven Davis , Oriol Romeu , Shane Long , Manolo Gabbiadini , Nathan Redmond , Sofiane Boufal , Charlie Austin , Ben Foster , Craig Dawson , Jonny Evans , Ahmed Hegazi , Kieran Gibbs , Grzegorz Krychowiak , Nacer Chadli , Gareth Barry , Jake Livermore , Jay Rodriguez , Salomon Rondon , Allan Nyom , Gareth McAuley , Matt Phillips 
22428,Stoke City,AFC Bournemouth,1,2,-1, Jack Butland , Geoff Cameron , Kurt Zouma , Ryan Shawcross , Erik Pieters , Darren Fletcher , Glen Johnson , Joe Allen , Jese , Mame Biram Diouf , Eric Maxim Choupo-Moting , Saido Berahino , Peter Crouch ,, Asmir Begovic , Charlie Daniels , Simon Francis , Adam Smith , Nathan Ake , Andrew Surman , Junior Stanislas , Lewis Cook , Jordon Ibe , Benik Afobe , Lys Mousset , Steve Cook , Marc Pugh , Harry Arter 
22429,Swansea City,Leicester City,1,2,-1, Lukasz Fabianski , Alfie Mawson , Martin Olsson , Federico Fernandez , Kyle Naughton , Leon Britton , Renato Sanches , Tom Carroll , Tammy Abraham , Jordan Ayew , Luciano Narsingh , Nathan Dyer , Wayne Routledge , Ki Sung-yueng , Kasper Schmeichel , Harry Maguire , Danny Simpson , Christian Fuchs , Wes Morgan , Marc Albrighton , Vicente Iborra , Wilfred Ndidi , Riyad Mahrez , Jamie Vardy , Shinji Okazaki , Andy King , Demarai Gray ,
22430,Tottenham Hotspur,Liverpool,4,1,1, Hugo Lloris , Davinson Sanchez , Toby Alderweireld , Jan Vertonghen , Serge Aurier , Kieran Trippier , Dele Alli , Christian Eriksen , Harry Winks , Harry Kane , Son Heung-Min , Eric Dier , Moussa Sissoko , Fernando Llorente , Simon Mignolet , Joseph Gomez , Joel Matip , Alberto Moreno , Dejan Lovren , James Milner , Jordan Henderson , Emre Can , Coutinho , Roberto Firmino , Mohamed Salah , Alex Oxlade-Chamberlain , Marko Grujic , Daniel Sturridge 
22431,West Ham United,Brighton and Hove Albion,0,3,-1, Joe Hart , Winston Reid , Jose Fonte , Arthur Masuaku , Pablo Zabaleta , Michail Antonio , Cheikhou Kouyate , Pedro Obiang , Marko Arnautovic , Manuel Lanzini , Chicharito , Edimilson Fernandes , Andre Ayew ,, Mat Ryan , Gaetan Bong , Lewis Dunk , Shane Duffy , Bruno , Davy Propper , Anthony Knockaert , Dale Stephens , Jose Izquierdo , Pascal Gross , Glenn Murray , Ezequiel Schelotto , Solly March , Isaiah Brown 
22432,Arsenal,Swansea City,2,1,1, Petr Cech , Nacho Monreal , Per Mertesacker , Laurent Koscielny , Granit Xhaka , Hector Bellerin , Aaron Ramsey , Sead Kolasinac , Mesut Ozil , Alexandre Lacazette , Alexis Sanchez , Rob Holding , Olivier Giroud ,, Lukasz Fabianski , Federico Fernandez , Alfie Mawson , Mike van der Hoorn , Tom Carroll , Sam Clucas , Ki Sung-yueng , Kyle Naughton , Leroy Fer , Tammy Abraham , Jordan Ayew , Nathan Dyer , Luciano Narsingh , Oliver McBurnie 
22433,AFC Bournemouth,Chelsea,0,1,-1, Asmir Begovic , Simon Francis , Nathan Ake , Steve Cook , Adam Smith , Andrew Surman , Lewis Cook , Charlie Daniels , Junior Stanislas , Jermain Defoe , Benik Afobe , Jordon Ibe , Marc Pugh , Callum Wilson , Thibaut Courtois , Antonio Rudiger , David Luiz , Cesar Azpilicueta , Tiemoue Bakayoko , Davide Zappacosta , Marcos Alonso , Cesc Fabregas , Pedro , Alvaro Morata , Eden Hazard , Daniel Drinkwater , Willian , Michy Batshuayi 
22434,Brighton and Hove Albion,Southampton,1,1,0, Mat Ryan , Gaetan Bong , Lewis Dunk , Shane Duffy , Bruno , Dale Stephens , Jose Izquierdo , Anthony Knockaert , Davy Propper , Glenn Murray , Pascal Gross , Solly March , Isaiah Brown ,, Fraser Forster , Cedric Soares , Wesley Hoedt , Ryan Bertrand , Virgil van Dijk , Steven Davis , Oriol Romeu , James Ward-Prowse , Sofiane Boufal , Dusan Tadic , Manolo Gabbiadini , Pierre-Emile Hojbjerg , Nathan Redmond , Shane Long 
